,timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
49,2012-05-22 00:00:00+00:00,104723.0,NZ,84500412.48,806.8944976748184,0.005644061214889313,True,0.11582557645684759
50,2012-06-22 00:00:00+00:00,107234.0,NZ,86038445.06,802.342960814667,0.005612224149777893,True,0.11860278893627564
51,2012-07-22 00:00:00+00:00,107958.0,NZ,83471226.65,773.1824102891866,0.005408252090605404,True,0.1194035463377515
52,2012-08-22 00:00:00+00:00,111676.0,NZ,86304166.13,772.8085365700776,0.0054056369207618,True,0.12351572315914279
53,2012-09-22 00:00:00+00:00,116472.0,NZ,88701136.96,761.5661872381344,0.005326998997202394,True,0.12882018793466526
54,2012-10-22 00:00:00+00:00,120475.0,NZ,93939375.68,779.7416532890642,0.005454132647631538,True,0.13324758003149942
55,2012-11-22 00:00:00+00:00,124499.0,NZ,93664109.08,752.3282040819605,0.005262381203196102,True,0.13769819851705037
56,2012-12-22 00:00:00+00:00,127303.0,NZ,95442108.87,749.7239567802801,0.005244165028427591,True,0.1407994744200039
57,2013-01-22 00:00:00+00:00,129675.0,NZ,97332048.76,750.5845287063814,0.005250184552224974,True,0.14342295032649666
58,2013-02-22 00:00:00+00:00,135874.0,NZ,101466436.03,746.7685946538705,0.005223492877605287,True,0.15027915907200623
59,2013-03-22 00:00:00+00:00,140055.0,NZ,104732140.29,747.7929405590661,0.005230657966735037,True,0.15490342246367836
60,2013-04-22 00:00:00+00:00,149471.0,NZ,110117298.26,736.7134645516522,0.005153159308614378,True,0.16531769275690597
61,2013-05-22 00:00:00+00:00,162297.0,NZ,11584190814.08,71376.49379889955,0.4992639080648533,False,0.17950348617034453
62,2013-06-22 00:00:00+00:00,170268.0,NZ,121593539.64,714.1303100993728,0.004995194783485924,True,0.1883195597161514
63,2013-07-22 00:00:00+00:00,179264.0,NZ,125836098.92,701.9596735540879,0.004910063681608662,True,0.19826930223504222
64,2013-08-22 00:00:00+00:00,182998.0,NZ,128316644.63,701.1915137323905,0.004904690561493242,True,0.20239917535259871
65,2013-09-22 00:00:00+00:00,187310.0,NZ,176181027.25,940.585271742032,0.0065792007094275205,True,0.2071683271691235
66,2013-10-22 00:00:00+00:00,193178.0,NZ,129699683.43,671.3998665997163,0.004696304111227773,True,0.21365844378771523
67,2013-11-22 00:00:00+00:00,196301.0,NZ,131683567.78,670.8247425127738,0.004692281236413016,True,0.21711253959546267
68,2013-12-22 00:00:00+00:00,200294.0,NZ,142884635.28,713.3745158616833,0.0049899081580898254,True,0.22152887150719355
69,2014-01-22 00:00:00+00:00,204834.0,NZ,137123840.84,669.4388667896932,0.0046825873204923655,True,0.22655019554407263
70,2014-02-22 00:00:00+00:00,215401.0,NZ,140796309.44,653.6474270778687,0.0045721294444483395,True,0.23823749314268525
71,2014-03-22 00:00:00+00:00,345327.0,NZ,168389722.11,487.62396832567396,0.003410829464085019,True,0.38193805411527365
72,2014-04-22 00:00:00+00:00,350831.0,NZ,173329575.31,494.05433188629286,0.0034558085359149933,True,0.3880255799961068
73,2014-05-22 00:00:00+00:00,361780.0,NZ,176051907.72,486.62697694731605,0.003403855714249837,True,0.4001353766656639
74,2014-06-22 00:00:00+00:00,369099.0,NZ,179192112.06,485.48522770313656,0.0033958694128873017,True,0.4082303261427383
75,2014-07-22 00:00:00+00:00,376436.0,NZ,181124360.95,481.1557899616402,0.00336558588547514,True,0.41634518395299863
76,2014-08-22 00:00:00+00:00,408795.0,NZ,190087422.23,464.9944892427745,0.0032525409076839137,True,0.4521348369286308
77,2014-09-22 00:00:00+00:00,422523.0,NZ,195100349.23,461.75083777687837,0.0032298522321680457,True,0.46731825903838325
78,2014-10-22 00:00:00+00:00,436193.0,NZ,199321405.78,456.95691077114947,0.003196319697793336,True,0.4824375320745368
79,2014-11-22 00:00:00+00:00,450539.0,NZ,204029234.13,452.85587736022853,0.0031676338117422554,True,0.4983044736236706
80,2014-12-22 00:00:00+00:00,460268.0,NZ,208657173.59,453.3384323698367,0.0031710091848816536,True,0.5090649277106302
81,2015-01-22 00:00:00+00:00,479129.0,NZ,217747856.82,454.4660348674365,0.0031788965326586616,True,0.5299255428338848
82,2015-02-22 00:00:00+00:00,518403.0,NZ,228616073.29,441.0006757098242,0.0030847091121408154,True,0.5733633138084199
83,2015-03-22 00:00:00+00:00,529271.0,NZ,236798405.57,447.4048371628145,0.003129504905611796,True,0.5853835229786406
84,2015-04-22 00:00:00+00:00,657383.0,NZ,254404393.05,386.99569816986445,0.00270695539090142,True,0.7270777663734981
85,2015-05-22 00:00:00+00:00,739403.0,NZ,267551701.19,361.8482765014478,0.0025310543434879365,True,0.8177934045904193
