timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
2008-01-22 00:00:00+00:00,185.0,NZ,1438498.7,7775.668648648649,0.00014575691571528854,True,0.003946582472907244
2008-02-22 00:00:00+00:00,295.0,NZ,1695819.16,5748.539525423728,0.00010775785709937755,True,0.006293199078419661
2008-03-22 00:00:00+00:00,365.0,NZ,2284254.82,6258.2323835616435,0.00011731218127665636,True,0.007786500554654834
2008-04-22 00:00:00+00:00,623.0,NZ,3871003.95,6213.48948635634,0.00011647346412042252,True,0.013290383138493046
2008-05-22 00:00:00+00:00,977.0,NZ,5198817.96,5321.205690890481,9.974737407639294e-05,True,0.020842222032596638
2008-06-22 00:00:00+00:00,1084.0,NZ,5810770.68,5360.489557195571,0.00010048376028942902,True,0.02312484000341326
2008-07-22 00:00:00+00:00,1152.0,NZ,5988981.67,5198.768810763889,9.745226315751961e-05,True,0.02457547572318457
2008-08-22 00:00:00+00:00,1234.0,NZ,6498387.86,5266.116580226904,9.871471447853102e-05,True,0.02632477173820292
2008-09-22 00:00:00+00:00,1469.0,NZ,7776241.72,5293.561415929204,9.922917500726962e-05,True,0.03133799812270672
2008-10-22 00:00:00+00:00,1590.0,NZ,8290625.13,5214.229641509434,9.77420804202779e-05,True,0.033919276388770375
2008-11-22 00:00:00+00:00,1734.0,NZ,8388826.0,4837.846597462514,9.068668311533423e-05,True,0.03699121085416845
2008-12-22 00:00:00+00:00,1888.0,NZ,9263144.07,4906.326308262712,9.197035296886463e-05,True,0.040276474101885826
2009-01-22 00:00:00+00:00,2047.0,NZ,10006887.63,4888.562594040059,9.163736756095483e-05,True,0.04366840174076286
2009-02-22 00:00:00+00:00,2151.0,NZ,10356934.76,4814.939451417945,9.025728275040531e-05,True,0.045887021076883694
2009-03-22 00:00:00+00:00,2253.0,NZ,10686601.86,4743.276458055925,8.891394144364984e-05,True,0.048062974656540663
2009-04-22 00:00:00+00:00,2375.0,NZ,11315848.76,4764.567898947368,8.931305499847068e-05,True,0.05066558580083625
2009-05-22 00:00:00+00:00,2604.0,NZ,11967863.8,4595.953840245776,8.61523409489012e-05,True,0.05555081491594846
2009-06-22 00:00:00+00:00,2711.0,NZ,12192768.3,4497.516894135006,8.430711498752598e-05,True,0.05783343288676508
