timestamp,value,country
2015-04-22T00:00:00Z,17129092.92,IS
2015-05-22T00:00:00Z,17182631.0,IS
2015-06-22T00:00:00Z,17264321.94,IS
2015-07-22T00:00:00Z,17299466.93,IS
2015-08-22T00:00:00Z,17381555.09,IS
2015-09-22T00:00:00Z,17426059.83,IS
2015-10-22T00:00:00Z,17539666.27,IS
2015-11-22T00:00:00Z,17704947.04,IS
2015-12-22T00:00:00Z,17734793.46,IS
2016-01-22T00:00:00Z,17743658.39,IS
2016-02-22T00:00:00Z,17756995.52,IS
2016-03-22T00:00:00Z,17764385.95,IS
2016-04-22T00:00:00Z,18039234.9,IS
2016-05-22T00:00:00Z,18640604.87,IS
2016-06-22T00:00:00Z,19145438.36,IS
2016-07-22T00:00:00Z,19370215.77,IS
2016-08-22T00:00:00Z,19554393.8,IS
2016-09-22T00:00:00Z,19767170.08,IS
2016-10-22T00:00:00Z,19911753.11,IS
2016-11-22T00:00:00Z,19971405.08,IS
2016-12-22T00:00:00Z,19996926.02,IS
2017-01-22T00:00:00Z,20110679.21,IS
2017-02-22T00:00:00Z,20138839.82,IS
2017-03-22T00:00:00Z,20178656.94,IS
2017-04-22T00:00:00Z,20247851.22,IS
2017-05-22T00:00:00Z,20359909.21,IS
2017-06-22T00:00:00Z,20610506.7,IS
2017-07-22T00:00:00Z,21667624.46,IS
2017-08-22T00:00:00Z,22484064.01,IS
2017-09-22T00:00:00Z,22964394.48,IS
2017-10-22T00:00:00Z,23034562.46,IS
2017-11-22T00:00:00Z,23467087.42,IS
2017-12-22T00:00:00Z,23830959.91,IS
2018-01-22T00:00:00Z,24018663.16,IS
2018-02-22T00:00:00Z,24180137.87,IS
2018-03-22T00:00:00Z,24306921.29,IS
2018-04-22T00:00:00Z,24320575.45,IS
2018-05-22T00:00:00Z,24437999.63,IS
2018-06-22T00:00:00Z,24512292.21,IS
2018-07-22T00:00:00Z,24541616.78,IS
2018-08-22T00:00:00Z,24562719.07,IS
2018-09-22T00:00:00Z,24556663.98,IS
2018-10-22T00:00:00Z,24557006.74,IS
2018-11-22T00:00:00Z,24577402.57,IS
2018-12-22T00:00:00Z,24596616.94,IS
2019-01-22T00:00:00Z,24632463.48,IS
2019-02-22T00:00:00Z,24669955.1,IS
2019-03-22T00:00:00Z,24900903.59,IS
2019-04-22T00:00:00Z,24959413.25,IS
2019-05-22T00:00:00Z,25022175.0,IS
2019-06-22T00:00:00Z,25094810.44,IS
2019-07-22T00:00:00Z,25380065.99,IS
2019-08-22T00:00:00Z,25545972.48,IS
2019-09-22T00:00:00Z,25698779.14,IS
2019-10-22T00:00:00Z,25607619.97,IS
2019-11-22T00:00:00Z,25683206.4,IS
2019-12-22T00:00:00Z,25745141.12,IS
2020-01-22T00:00:00Z,25759118.65,IS
2020-02-22T00:00:00Z,25768819.12,IS
2020-03-22T00:00:00Z,25805637.86,IS
2020-04-22T00:00:00Z,25833121.94,IS
2020-05-22T00:00:00Z,25911754.08,IS
2020-06-22T00:00:00Z,26020953.99,IS
2020-07-22T00:00:00Z,26063022.86,IS
2020-08-22T00:00:00Z,26111817.07,IS
2020-09-22T00:00:00Z,26208607.88,IS
2020-10-22T00:00:00Z,26309125.02,IS
2020-11-22T00:00:00Z,26381978.42,IS
2020-12-22T00:00:00Z,26458086.14,IS
2021-01-22T00:00:00Z,26517578.96,IS
2021-02-22T00:00:00Z,26556589.31,IS
2021-03-22T00:00:00Z,26585583.57,IS
2021-04-22T00:00:00Z,26611260.29,IS
2021-05-22T00:00:00Z,26638601.77,IS
2021-06-22T00:00:00Z,26665198.41,IS
2021-07-22T00:00:00Z,26710676.1,IS
2021-08-22T00:00:00Z,26783938.87,IS
2021-09-22T00:00:00Z,26820853.35,IS
2021-10-22T00:00:00Z,26852416.51,IS
2021-11-22T00:00:00Z,26900078.35,IS
2021-12-22T00:00:00Z,26936836.52,IS
2022-01-22T00:00:00Z,26955002.21,IS
2022-02-22T00:00:00Z,27030419.55,IS
2022-03-22T00:00:00Z,27038704.2,IS
2022-04-22T00:00:00Z,27044959.92,IS
2022-05-22T00:00:00Z,27080966.96,IS
2022-06-22T00:00:00Z,27112827.88,IS
2022-07-22T00:00:00Z,27135407.88,IS
2022-08-22T00:00:00Z,27160558.61,IS
2022-09-22T00:00:00Z,27149896.19,IS
2022-10-22T00:00:00Z,27151043.06,IS
2022-11-22T00:00:00Z,27200001.75,IS
2022-12-22T00:00:00Z,27203759.75,IS
2023-01-22T00:00:00Z,27246698.79,IS
2023-02-22T00:00:00Z,27275287.5,IS
2023-03-22T00:00:00Z,27347965.82,IS
2023-04-22T00:00:00Z,27359577.98,IS
2023-05-22T00:00:00Z,27369685.91,IS
2023-06-22T00:00:00Z,27386772.97,IS
2023-07-22T00:00:00Z,27383749.52,IS
2023-08-22T00:00:00Z,27413907.32,IS
2023-09-22T00:00:00Z,27461770.53,IS
2023-10-22T00:00:00Z,27494315.29,IS
2023-11-22T00:00:00Z,27555675.31,IS
2023-12-22T00:00:00Z,27578507.07,IS
2024-01-22T00:00:00Z,27655706.15,IS
2024-02-22T00:00:00Z,28405435.38,IS
2024-03-22T00:00:00Z,27675282.09,IS
2024-04-22T00:00:00Z,27741997.18,IS
2024-05-22T00:00:00Z,27817371.33,IS
2024-06-22T00:00:00Z,27885024.81,IS
2024-07-22T00:00:00Z,27905334.89,IS
2024-08-22T00:00:00Z,27953326.94,IS
2024-09-22T00:00:00Z,27967471.7,IS
2024-10-22T00:00:00Z,27967587.38,IS
2024-11-22T00:00:00Z,28048647.66,IS
2024-12-22T00:00:00Z,28066477.78,IS
2025-01-22T00:00:00Z,28073234.56,IS
2025-02-22T00:00:00Z,28087076.19,IS
2025-03-22T00:00:00Z,28108261.17,IS
2025-04-22T00:00:00Z,28138621.72,IS
2025-05-22T00:00:00Z,28151278.17,IS
2025-06-22T00:00:00Z,28211043.27,IS
2025-07-22T00:00:00Z,28220797.87,IS
2025-08-22T00:00:00Z,28242489.62,IS
2025-09-22T00:00:00Z,28235363.43,IS
2025-10-22T00:00:00Z,28241190.72,IS
2008-01-22T00:00:00Z,0.0,BH
2008-02-22T00:00:00Z,0.0,BH
2008-03-22T00:00:00Z,0.0,BH
2008-04-22T00:00:00Z,0.0,BH
2008-05-22T00:00:00Z,0.0,BH
2008-06-22T00:00:00Z,0.0,BH
2008-07-22T00:00:00Z,0.0,BH
2008-08-22T00:00:00Z,0.0,BH
2008-09-22T00:00:00Z,0.0,BH
2008-10-22T00:00:00Z,0.0,BH
2008-11-22T00:00:00Z,0.0,BH
2008-12-22T00:00:00Z,0.0,BH
2009-01-22T00:00:00Z,0.0,BH
2009-02-22T00:00:00Z,0.0,BH
2009-03-22T00:00:00Z,0.0,BH
2009-04-22T00:00:00Z,0.0,BH
2009-05-22T00:00:00Z,0.0,BH
2009-06-22T00:00:00Z,0.0,BH
2009-07-22T00:00:00Z,0.0,BH
2009-08-22T00:00:00Z,0.0,BH
2009-09-22T00:00:00Z,0.0,BH
2009-10-22T00:00:00Z,0.0,BH
2009-11-22T00:00:00Z,0.0,BH
2009-12-22T00:00:00Z,23063.57,BH
2010-01-22T00:00:00Z,23063.57,BH
2010-02-22T00:00:00Z,23063.57,BH
2010-03-22T00:00:00Z,23063.57,BH
2010-04-22T00:00:00Z,23063.57,BH
2010-05-22T00:00:00Z,128191.87,BH
2010-06-22T00:00:00Z,249456.43,BH
2010-07-22T00:00:00Z,438498.82,BH
2010-08-22T00:00:00Z,438500.08,BH
2010-09-22T00:00:00Z,439572.29,BH
2010-10-22T00:00:00Z,439572.29,BH
2010-11-22T00:00:00Z,439572.29,BH
2010-12-22T00:00:00Z,439572.29,BH
2011-01-22T00:00:00Z,439572.29,BH
2011-02-22T00:00:00Z,481850.94,BH
2011-03-22T00:00:00Z,523737.78,BH
2011-04-22T00:00:00Z,523737.78,BH
2011-05-22T00:00:00Z,523737.78,BH
2011-06-22T00:00:00Z,529463.96,BH
2011-07-22T00:00:00Z,549966.24,BH
2011-08-22T00:00:00Z,549966.24,BH
2011-09-22T00:00:00Z,549966.24,BH
2011-10-22T00:00:00Z,549966.24,BH
2011-11-22T00:00:00Z,549966.24,BH
2011-12-22T00:00:00Z,549966.24,BH
2012-01-22T00:00:00Z,549966.24,BH
2012-02-22T00:00:00Z,549966.24,BH
2012-03-22T00:00:00Z,549966.24,BH
2012-04-22T00:00:00Z,549966.24,BH
2012-05-22T00:00:00Z,549966.24,BH
2012-06-22T00:00:00Z,549966.24,BH
2012-07-22T00:00:00Z,559217.8,BH
2012-08-22T00:00:00Z,1149857.42,BH
2012-09-22T00:00:00Z,1191563.62,BH
2012-10-22T00:00:00Z,1218139.73,BH
2012-11-22T00:00:00Z,1254255.74,BH
2012-12-22T00:00:00Z,1254255.74,BH
2013-01-22T00:00:00Z,1254004.96,BH
2013-02-22T00:00:00Z,1294119.25,BH
2013-03-22T00:00:00Z,1295581.79,BH
2013-04-22T00:00:00Z,1298647.5,BH
2013-05-22T00:00:00Z,1332787.54,BH
2013-06-22T00:00:00Z,1332787.54,BH
2013-07-22T00:00:00Z,1416795.29,BH
2013-08-22T00:00:00Z,1414431.43,BH
2013-09-22T00:00:00Z,1414431.43,BH
2013-10-22T00:00:00Z,1409516.38,BH
2013-11-22T00:00:00Z,1409478.98,BH
2013-12-22T00:00:00Z,1409478.98,BH
2014-01-22T00:00:00Z,1426137.24,BH
2014-02-22T00:00:00Z,1426137.24,BH
2014-03-22T00:00:00Z,1428786.85,BH
2014-04-22T00:00:00Z,1457819.07,BH
2014-05-22T00:00:00Z,1463763.75,BH
2014-06-22T00:00:00Z,1464876.3,BH
2014-07-22T00:00:00Z,1517790.66,BH
2014-08-22T00:00:00Z,1528259.79,BH
2014-09-22T00:00:00Z,1529709.54,BH
2014-10-22T00:00:00Z,1529709.54,BH
2014-11-22T00:00:00Z,1608233.08,BH
2014-12-22T00:00:00Z,1608233.08,BH
2015-01-22T00:00:00Z,1740305.87,BH
2015-02-22T00:00:00Z,1825805.84,BH
2015-03-22T00:00:00Z,1825805.84,BH
2015-04-22T00:00:00Z,1836840.88,BH
2015-05-22T00:00:00Z,2084593.85,BH
2015-06-22T00:00:00Z,2335736.51,BH
2015-07-22T00:00:00Z,2335736.51,BH
2015-08-22T00:00:00Z,2335736.51,BH
2015-09-22T00:00:00Z,2335736.51,BH
2015-10-22T00:00:00Z,2367076.51,BH
2015-11-22T00:00:00Z,2368029.26,BH
2015-12-22T00:00:00Z,2368029.26,BH
2016-01-22T00:00:00Z,2368029.26,BH
2016-02-22T00:00:00Z,2363315.0,BH
2016-03-22T00:00:00Z,2398848.75,BH
2016-04-22T00:00:00Z,2398848.75,BH
2016-05-22T00:00:00Z,2558326.14,BH
2016-06-22T00:00:00Z,2616977.16,BH
2016-07-22T00:00:00Z,2668051.94,BH
2016-08-22T00:00:00Z,2681811.07,BH
2016-09-22T00:00:00Z,2686933.97,BH
2016-10-22T00:00:00Z,2718664.88,BH
2016-11-22T00:00:00Z,2724717.33,BH
2016-12-22T00:00:00Z,2784159.89,BH
2017-01-22T00:00:00Z,2831610.9,BH
2017-02-22T00:00:00Z,2920531.11,BH
2017-03-22T00:00:00Z,2926339.31,BH
2017-04-22T00:00:00Z,4906879.98,BH
2017-05-22T00:00:00Z,5250346.77,BH
2017-06-22T00:00:00Z,5263931.13,BH
2017-07-22T00:00:00Z,5415003.83,BH
2017-08-22T00:00:00Z,5420308.74,BH
2017-09-22T00:00:00Z,5424351.36,BH
2017-10-22T00:00:00Z,5434097.89,BH
2017-11-22T00:00:00Z,5440901.87,BH
2017-12-22T00:00:00Z,5446812.94,BH
2018-01-22T00:00:00Z,5515977.37,BH
2018-02-22T00:00:00Z,5606602.56,BH
2018-03-22T00:00:00Z,6138949.66,BH
2018-04-22T00:00:00Z,6138949.66,BH
2018-05-22T00:00:00Z,6138949.66,BH
2018-06-22T00:00:00Z,6015228.86,BH
2018-07-22T00:00:00Z,6133395.27,BH
2018-08-22T00:00:00Z,6135988.15,BH
2018-09-22T00:00:00Z,6133478.27,BH
2018-10-22T00:00:00Z,6137951.92,BH
2018-11-22T00:00:00Z,6258575.53,BH
2018-12-22T00:00:00Z,6263627.77,BH
2019-01-22T00:00:00Z,6263177.05,BH
2019-02-22T00:00:00Z,6308046.77,BH
2019-03-22T00:00:00Z,6278412.49,BH
2019-04-22T00:00:00Z,6280212.19,BH
2019-05-22T00:00:00Z,6340695.36,BH
2019-06-22T00:00:00Z,6366387.42,BH
2019-07-22T00:00:00Z,6366354.5,BH
2019-08-22T00:00:00Z,6402759.45,BH
2019-09-22T00:00:00Z,6477833.69,BH
2019-10-22T00:00:00Z,6484480.71,BH
2019-11-22T00:00:00Z,6597336.44,BH
2019-12-22T00:00:00Z,6624996.01,BH
2020-01-22T00:00:00Z,6640660.58,BH
2020-02-22T00:00:00Z,6646934.78,BH
2020-03-22T00:00:00Z,6738896.41,BH
2020-04-22T00:00:00Z,7163188.88,BH
2020-05-22T00:00:00Z,7196825.17,BH
2020-06-22T00:00:00Z,7196537.31,BH
2020-07-22T00:00:00Z,8105840.51,BH
2020-08-22T00:00:00Z,8259334.58,BH
2020-09-22T00:00:00Z,8278302.08,BH
2020-10-22T00:00:00Z,8284481.56,BH
2020-11-22T00:00:00Z,8264445.9,BH
2020-12-22T00:00:00Z,8264568.88,BH
2021-01-22T00:00:00Z,8359899.05,BH
2021-02-22T00:00:00Z,8362666.38,BH
2021-03-22T00:00:00Z,8416334.36,BH
2021-04-22T00:00:00Z,8334259.56,BH
2021-05-22T00:00:00Z,8334323.79,BH
2021-06-22T00:00:00Z,8389139.35,BH
2021-07-22T00:00:00Z,8446053.32,BH
2021-08-22T00:00:00Z,8446533.73,BH
2021-09-22T00:00:00Z,8446680.5,BH
2021-10-22T00:00:00Z,8496716.05,BH
2021-11-22T00:00:00Z,8509692.76,BH
2021-12-22T00:00:00Z,8585300.31,BH
2022-01-22T00:00:00Z,8581166.51,BH
2022-02-22T00:00:00Z,8585908.13,BH
2022-03-22T00:00:00Z,8592699.21,BH
2022-04-22T00:00:00Z,8642694.16,BH
2022-05-22T00:00:00Z,8969330.03,BH
2022-06-22T00:00:00Z,8934159.75,BH
2022-07-22T00:00:00Z,8934867.56,BH
2022-08-22T00:00:00Z,8991046.18,BH
2022-09-22T00:00:00Z,8987214.58,BH
2022-10-22T00:00:00Z,9007808.59,BH
2022-11-22T00:00:00Z,8997771.49,BH
2022-12-22T00:00:00Z,9117489.81,BH
2023-01-22T00:00:00Z,9114761.94,BH
2023-02-22T00:00:00Z,9130716.89,BH
2023-03-22T00:00:00Z,9129557.37,BH
2023-04-22T00:00:00Z,9134073.54,BH
2023-05-22T00:00:00Z,9155120.56,BH
2023-06-22T00:00:00Z,9175316.8,BH
2023-07-22T00:00:00Z,9188394.76,BH
2023-08-22T00:00:00Z,9185611.31,BH
2023-09-22T00:00:00Z,9190178.97,BH
2023-10-22T00:00:00Z,9217086.81,BH
2023-11-22T00:00:00Z,10509561.87,BH
2023-12-22T00:00:00Z,10536034.99,BH
2024-01-22T00:00:00Z,11062649.99,BH
2024-02-22T00:00:00Z,11347994.26,BH
2024-03-22T00:00:00Z,11663661.11,BH
2024-04-22T00:00:00Z,11689855.71,BH
2024-05-22T00:00:00Z,11849170.12,BH
2024-06-22T00:00:00Z,11697869.97,BH
2024-07-22T00:00:00Z,11707251.75,BH
2024-08-22T00:00:00Z,11584471.89,BH
2024-09-22T00:00:00Z,11584436.78,BH
2024-10-22T00:00:00Z,11593276.92,BH
2024-11-22T00:00:00Z,11597438.13,BH
2024-12-22T00:00:00Z,11597366.44,BH
2025-01-22T00:00:00Z,11659686.85,BH
2025-02-22T00:00:00Z,12358322.9,BH
2025-03-22T00:00:00Z,12366313.69,BH
2025-04-22T00:00:00Z,12368730.39,BH
2025-05-22T00:00:00Z,12406095.12,BH
2025-06-22T00:00:00Z,12423992.99,BH
2025-07-22T00:00:00Z,12426267.35,BH
2025-08-22T00:00:00Z,12428114.46,BH
2025-09-22T00:00:00Z,12428114.46,BH
2025-10-22T00:00:00Z,12432440.38,BH
2008-01-22T00:00:00Z,0.0,WS
2008-02-22T00:00:00Z,0.0,WS
2008-03-22T00:00:00Z,0.0,WS
2008-04-22T00:00:00Z,0.0,WS
2008-05-22T00:00:00Z,0.0,WS
2008-06-22T00:00:00Z,0.0,WS
2008-07-22T00:00:00Z,0.0,WS
2008-08-22T00:00:00Z,0.0,WS
2008-09-22T00:00:00Z,0.0,WS
2008-10-22T00:00:00Z,0.0,WS
2008-11-22T00:00:00Z,0.0,WS
2008-12-22T00:00:00Z,0.0,WS
2009-01-22T00:00:00Z,0.0,WS
2009-02-22T00:00:00Z,0.0,WS
2009-03-22T00:00:00Z,0.0,WS
2009-04-22T00:00:00Z,0.0,WS
2009-05-22T00:00:00Z,0.0,WS
2009-06-22T00:00:00Z,0.0,WS
2009-07-22T00:00:00Z,0.0,WS
2009-08-22T00:00:00Z,0.0,WS
2009-09-22T00:00:00Z,0.0,WS
2009-10-22T00:00:00Z,0.0,WS
2009-11-22T00:00:00Z,0.0,WS
2009-12-22T00:00:00Z,0.0,WS
2010-01-22T00:00:00Z,0.0,WS
2010-02-22T00:00:00Z,0.0,WS
2010-03-22T00:00:00Z,0.0,WS
2010-04-22T00:00:00Z,0.0,WS
2010-05-22T00:00:00Z,0.0,WS
2010-06-22T00:00:00Z,0.0,WS
2010-07-22T00:00:00Z,0.0,WS
2010-08-22T00:00:00Z,0.0,WS
2010-09-22T00:00:00Z,0.0,WS
2010-10-22T00:00:00Z,0.0,WS
2010-11-22T00:00:00Z,0.0,WS
2010-12-22T00:00:00Z,0.0,WS
2011-01-22T00:00:00Z,0.0,WS
2011-02-22T00:00:00Z,0.0,WS
2011-03-22T00:00:00Z,0.0,WS
2011-04-22T00:00:00Z,7728.78,WS
2011-05-22T00:00:00Z,7728.78,WS
2011-06-22T00:00:00Z,7728.78,WS
2011-07-22T00:00:00Z,7728.78,WS
2011-08-22T00:00:00Z,7728.78,WS
2011-09-22T00:00:00Z,7728.78,WS
2011-10-22T00:00:00Z,7728.78,WS
2011-11-22T00:00:00Z,7728.78,WS
2011-12-22T00:00:00Z,1237571.37,WS
2012-01-22T00:00:00Z,1343698.56,WS
2012-02-22T00:00:00Z,1343698.56,WS
2012-03-22T00:00:00Z,1343698.56,WS
2012-04-22T00:00:00Z,1375329.6,WS
2012-05-22T00:00:00Z,1375329.6,WS
2012-06-22T00:00:00Z,1387762.48,WS
2012-07-22T00:00:00Z,1388154.49,WS
2012-08-22T00:00:00Z,1388154.49,WS
2012-09-22T00:00:00Z,1388154.49,WS
2012-10-22T00:00:00Z,1395357.61,WS
2012-11-22T00:00:00Z,1566644.35,WS
2012-12-22T00:00:00Z,1578086.95,WS
2013-01-22T00:00:00Z,1578086.95,WS
2013-02-22T00:00:00Z,1578086.95,WS
2013-03-22T00:00:00Z,1579046.48,WS
2013-04-22T00:00:00Z,1579046.48,WS
2013-05-22T00:00:00Z,1579046.48,WS
2013-06-22T00:00:00Z,1579046.48,WS
2013-07-22T00:00:00Z,1587542.89,WS
2013-08-22T00:00:00Z,1587542.89,WS
2013-09-22T00:00:00Z,1587542.89,WS
2013-10-22T00:00:00Z,1605015.85,WS
2013-11-22T00:00:00Z,1606060.16,WS
2013-12-22T00:00:00Z,1606060.16,WS
2014-01-22T00:00:00Z,1606060.16,WS
2014-02-22T00:00:00Z,1648920.82,WS
2014-03-22T00:00:00Z,1648920.82,WS
2014-04-22T00:00:00Z,1648210.87,WS
2014-05-22T00:00:00Z,1647989.67,WS
2014-06-22T00:00:00Z,1647989.67,WS
2014-07-22T00:00:00Z,1647989.67,WS
2014-08-22T00:00:00Z,1652671.02,WS
2014-09-22T00:00:00Z,1652671.02,WS
2014-10-22T00:00:00Z,1652671.02,WS
2014-11-22T00:00:00Z,1672437.0,WS
2014-12-22T00:00:00Z,1668549.89,WS
2015-01-22T00:00:00Z,2014230.9,WS
2015-02-22T00:00:00Z,2392829.17,WS
2015-03-22T00:00:00Z,2871298.46,WS
2015-04-22T00:00:00Z,3059259.1,WS
2015-05-22T00:00:00Z,3346160.65,WS
2015-06-22T00:00:00Z,3346160.65,WS
2015-07-22T00:00:00Z,3417988.57,WS
2015-08-22T00:00:00Z,3440674.04,WS
2015-09-22T00:00:00Z,3440674.04,WS
2015-10-22T00:00:00Z,3441472.94,WS
2015-11-22T00:00:00Z,3465594.06,WS
2015-12-22T00:00:00Z,3465718.75,WS
2016-01-22T00:00:00Z,3468220.75,WS
2016-02-22T00:00:00Z,3481471.89,WS
2016-03-22T00:00:00Z,3481471.89,WS
2016-04-22T00:00:00Z,3481471.89,WS
2016-05-22T00:00:00Z,3495900.27,WS
2016-06-22T00:00:00Z,3549183.79,WS
2016-07-22T00:00:00Z,3568842.34,WS
2016-08-22T00:00:00Z,3569265.14,WS
2016-09-22T00:00:00Z,3609712.42,WS
2016-10-22T00:00:00Z,3609712.42,WS
2016-11-22T00:00:00Z,3609712.42,WS
2016-12-22T00:00:00Z,3610415.36,WS
2017-01-22T00:00:00Z,3625516.54,WS
2017-02-22T00:00:00Z,3625516.54,WS
2017-03-22T00:00:00Z,3627863.28,WS
2017-04-22T00:00:00Z,3664080.83,WS
2017-05-22T00:00:00Z,3661427.99,WS
2017-06-22T00:00:00Z,3666201.75,WS
2017-07-22T00:00:00Z,3666201.75,WS
2017-08-22T00:00:00Z,3667744.99,WS
2017-09-22T00:00:00Z,3667744.99,WS
2017-10-22T00:00:00Z,3671783.09,WS
2017-11-22T00:00:00Z,3805220.28,WS
2017-12-22T00:00:00Z,3807340.68,WS
2018-01-22T00:00:00Z,3809105.12,WS
2018-02-22T00:00:00Z,3809105.12,WS
2018-03-22T00:00:00Z,3901577.54,WS
2018-04-22T00:00:00Z,4039025.0,WS
2018-05-22T00:00:00Z,4131114.13,WS
2018-06-22T00:00:00Z,4132891.91,WS
2018-07-22T00:00:00Z,4141037.25,WS
2018-08-22T00:00:00Z,4153831.03,WS
2018-09-22T00:00:00Z,4179238.35,WS
2018-10-22T00:00:00Z,4185462.64,WS
2018-11-22T00:00:00Z,4222705.8,WS
2018-12-22T00:00:00Z,4280027.36,WS
2019-01-22T00:00:00Z,4281388.65,WS
2019-02-22T00:00:00Z,4437453.4,WS
2019-03-22T00:00:00Z,4457723.92,WS
2019-04-22T00:00:00Z,4457896.72,WS
2019-05-22T00:00:00Z,4648669.71,WS
2019-06-22T00:00:00Z,4649598.11,WS
2019-07-22T00:00:00Z,4667558.41,WS
2019-08-22T00:00:00Z,4728799.64,WS
2019-09-22T00:00:00Z,4737853.1,WS
2019-10-22T00:00:00Z,4755400.68,WS
2019-11-22T00:00:00Z,4812618.3,WS
2019-12-22T00:00:00Z,4813716.23,WS
2020-01-22T00:00:00Z,4850264.48,WS
2020-02-22T00:00:00Z,4848231.55,WS
2020-03-22T00:00:00Z,4877410.61,WS
2020-04-22T00:00:00Z,4891392.89,WS
2020-05-22T00:00:00Z,4925274.22,WS
2020-06-22T00:00:00Z,4999054.68,WS
2020-07-22T00:00:00Z,5038740.25,WS
2020-08-22T00:00:00Z,5048337.53,WS
2020-09-22T00:00:00Z,5056093.49,WS
2020-10-22T00:00:00Z,5071094.46,WS
2020-11-22T00:00:00Z,5072235.11,WS
2020-12-22T00:00:00Z,5127201.94,WS
2021-01-22T00:00:00Z,5175277.01,WS
2021-02-22T00:00:00Z,5224808.76,WS
2021-03-22T00:00:00Z,5369170.89,WS
2021-04-22T00:00:00Z,5382185.42,WS
2021-05-22T00:00:00Z,5382185.42,WS
2021-06-22T00:00:00Z,5382185.42,WS
2021-07-22T00:00:00Z,5385885.31,WS
