timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
2008-01-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-02-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-03-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-04-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-05-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-06-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-07-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-08-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-09-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-10-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-11-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2008-12-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-01-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-02-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-03-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-04-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-05-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-06-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-07-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-08-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-09-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-10-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-11-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2009-12-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2010-01-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2010-02-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2010-03-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2010-04-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2010-05-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
2010-06-22 00:00:00+00:00,0.0,WS,0.0,0.0,0.0,True,0.0
