timestamp,value,country
2022-04-22T00:00:00Z,39331.0,TO
2022-05-22T00:00:00Z,39530.0,TO
2022-06-22T00:00:00Z,39535.0,TO
2022-07-22T00:00:00Z,39535.0,TO
2022-08-22T00:00:00Z,39535.0,TO
2022-09-22T00:00:00Z,39535.0,TO
2022-10-22T00:00:00Z,39535.0,TO
2022-11-22T00:00:00Z,39535.0,TO
2022-12-22T00:00:00Z,39535.0,TO
2023-01-22T00:00:00Z,39536.0,TO
2023-02-22T00:00:00Z,39536.0,TO
2023-03-22T00:00:00Z,39536.0,TO
2023-04-22T00:00:00Z,39535.0,TO
2023-05-22T00:00:00Z,39562.0,TO
2023-06-22T00:00:00Z,39564.0,TO
2023-07-22T00:00:00Z,39564.0,TO
2023-08-22T00:00:00Z,39577.0,TO
2023-09-22T00:00:00Z,39578.0,TO
2023-10-22T00:00:00Z,39657.0,TO
2023-11-22T00:00:00Z,40148.0,TO
2023-12-22T00:00:00Z,41844.0,TO
2024-01-22T00:00:00Z,42621.0,TO
2024-02-22T00:00:00Z,43220.0,TO
2024-03-22T00:00:00Z,44746.0,TO
2024-04-22T00:00:00Z,46213.0,TO
2024-05-22T00:00:00Z,46745.0,TO
2024-06-22T00:00:00Z,46880.0,TO
2024-07-22T00:00:00Z,46880.0,TO
2024-08-22T00:00:00Z,46880.0,TO
2024-09-22T00:00:00Z,46880.0,TO
2024-10-22T00:00:00Z,46880.0,TO
2024-11-22T00:00:00Z,46880.0,TO
2024-12-22T00:00:00Z,46874.0,TO
2025-01-22T00:00:00Z,46874.0,TO
2025-02-22T00:00:00Z,46874.0,TO
2025-03-22T00:00:00Z,46874.0,TO
2025-04-22T00:00:00Z,46873.0,TO
2025-05-22T00:00:00Z,46873.0,TO
2025-06-22T00:00:00Z,46880.0,TO
2025-07-22T00:00:00Z,46879.0,TO
2025-08-22T00:00:00Z,46881.0,TO
2025-09-22T00:00:00Z,46881.0,TO
2025-10-22T00:00:00Z,46881.0,TO
2008-01-22T00:00:00Z,185.0,NZ
2008-02-22T00:00:00Z,295.0,NZ
2008-03-22T00:00:00Z,365.0,NZ
2008-04-22T00:00:00Z,623.0,NZ
2008-05-22T00:00:00Z,977.0,NZ
2008-06-22T00:00:00Z,1084.0,NZ
