timestamp,value,ISO,region
2008-01-22T00:00:00Z,0.0,KR,KR-46
2008-02-22T00:00:00Z,0.0,KR,KR-46
2008-03-22T00:00:00Z,0.0,KR,KR-46
2008-04-22T00:00:00Z,0.0,KR,KR-46
2008-05-22T00:00:00Z,0.0,KR,KR-46
2008-06-22T00:00:00Z,0.0,KR,KR-46
2008-07-22T00:00:00Z,0.0,KR,KR-46
2008-08-22T00:00:00Z,0.0,KR,KR-46
2008-09-22T00:00:00Z,0.0,KR,KR-46
2008-10-22T00:00:00Z,0.0,KR,KR-46
2008-11-22T00:00:00Z,0.0,KR,KR-46
2008-12-22T00:00:00Z,0.0,KR,KR-46
2009-01-22T00:00:00Z,0.0,KR,KR-46
2009-02-22T00:00:00Z,0.0,KR,KR-46
2009-03-22T00:00:00Z,0.0,KR,KR-46
2009-04-22T00:00:00Z,0.0,KR,KR-46
2009-05-22T00:00:00Z,0.0,KR,KR-46
2009-06-22T00:00:00Z,0.0,KR,KR-46
2009-07-22T00:00:00Z,0.0,KR,KR-46
2009-08-22T00:00:00Z,0.0,KR,KR-46
2009-09-22T00:00:00Z,0.0,KR,KR-46
2009-10-22T00:00:00Z,0.0,KR,KR-46
2009-11-22T00:00:00Z,0.0,KR,KR-46
2009-12-22T00:00:00Z,0.0,KR,KR-46
2010-01-22T00:00:00Z,0.0,KR,KR-46
2010-02-22T00:00:00Z,0.0,KR,KR-46
2010-03-22T00:00:00Z,0.0,KR,KR-46
2010-04-22T00:00:00Z,0.0,KR,KR-46
2010-05-22T00:00:00Z,0.0,KR,KR-46
2010-06-22T00:00:00Z,0.0,KR,KR-46
2010-07-22T00:00:00Z,410.0,KR,KR-46
2010-08-22T00:00:00Z,462.0,KR,KR-46
2010-09-22T00:00:00Z,463.0,KR,KR-46
2010-10-22T00:00:00Z,463.0,KR,KR-46
2010-11-22T00:00:00Z,463.0,KR,KR-46
2010-12-22T00:00:00Z,463.0,KR,KR-46
2011-01-22T00:00:00Z,466.0,KR,KR-46
2011-02-22T00:00:00Z,494.0,KR,KR-46
2011-03-22T00:00:00Z,495.0,KR,KR-46
2011-04-22T00:00:00Z,495.0,KR,KR-46
2011-05-22T00:00:00Z,495.0,KR,KR-46
2011-06-22T00:00:00Z,495.0,KR,KR-46
2011-07-22T00:00:00Z,495.0,KR,KR-46
2011-08-22T00:00:00Z,495.0,KR,KR-46
2011-09-22T00:00:00Z,495.0,KR,KR-46
2011-10-22T00:00:00Z,495.0,KR,KR-46
2011-11-22T00:00:00Z,496.0,KR,KR-46
2011-12-22T00:00:00Z,496.0,KR,KR-46
2012-01-22T00:00:00Z,496.0,KR,KR-46
2012-02-22T00:00:00Z,496.0,KR,KR-46
2012-03-22T00:00:00Z,496.0,KR,KR-46
2012-04-22T00:00:00Z,506.0,KR,KR-46
2012-05-22T00:00:00Z,506.0,KR,KR-46
2012-06-22T00:00:00Z,619.0,KR,KR-46
2012-07-22T00:00:00Z,619.0,KR,KR-46
2012-08-22T00:00:00Z,619.0,KR,KR-46
2012-09-22T00:00:00Z,619.0,KR,KR-46
2012-10-22T00:00:00Z,619.0,KR,KR-46
2012-11-22T00:00:00Z,619.0,KR,KR-46
2012-12-22T00:00:00Z,628.0,KR,KR-46
2013-01-22T00:00:00Z,628.0,KR,KR-46
2013-02-22T00:00:00Z,629.0,KR,KR-46
2013-03-22T00:00:00Z,629.0,KR,KR-46
2013-04-22T00:00:00Z,629.0,KR,KR-46
2013-05-22T00:00:00Z,629.0,KR,KR-46
2013-06-22T00:00:00Z,629.0,KR,KR-46
2013-07-22T00:00:00Z,629.0,KR,KR-46
2013-08-22T00:00:00Z,629.0,KR,KR-46
2013-09-22T00:00:00Z,689.0,KR,KR-46
2013-10-22T00:00:00Z,690.0,KR,KR-46
2013-11-22T00:00:00Z,690.0,KR,KR-46
2013-12-22T00:00:00Z,689.0,KR,KR-46
2014-01-22T00:00:00Z,689.0,KR,KR-46
2014-02-22T00:00:00Z,695.0,KR,KR-46
2014-03-22T00:00:00Z,695.0,KR,KR-46
2014-04-22T00:00:00Z,1000.0,KR,KR-46
2014-05-22T00:00:00Z,1268.0,KR,KR-46
2014-06-22T00:00:00Z,1269.0,KR,KR-46
2014-07-22T00:00:00Z,1438.0,KR,KR-46
2014-08-22T00:00:00Z,1438.0,KR,KR-46
2014-09-22T00:00:00Z,1453.0,KR,KR-46
2014-10-22T00:00:00Z,1462.0,KR,KR-46
2014-11-22T00:00:00Z,1462.0,KR,KR-46
2014-12-22T00:00:00Z,1471.0,KR,KR-46
2015-01-22T00:00:00Z,1487.0,KR,KR-46
2015-02-22T00:00:00Z,1487.0,KR,KR-46
2015-03-22T00:00:00Z,1507.0,KR,KR-46
2015-04-22T00:00:00Z,1508.0,KR,KR-46
2015-05-22T00:00:00Z,1515.0,KR,KR-46
2015-06-22T00:00:00Z,1516.0,KR,KR-46
2015-07-22T00:00:00Z,1516.0,KR,KR-46
2015-08-22T00:00:00Z,1525.0,KR,KR-46
2015-09-22T00:00:00Z,1569.0,KR,KR-46
2015-10-22T00:00:00Z,1573.0,KR,KR-46
2015-11-22T00:00:00Z,1584.0,KR,KR-46
2015-12-22T00:00:00Z,1584.0,KR,KR-46
2016-01-22T00:00:00Z,1585.0,KR,KR-46
2016-02-22T00:00:00Z,1641.0,KR,KR-46
2016-03-22T00:00:00Z,1687.0,KR,KR-46
2016-04-22T00:00:00Z,1689.0,KR,KR-46
2016-05-22T00:00:00Z,1694.0,KR,KR-46
2016-06-22T00:00:00Z,1710.0,KR,KR-46
2016-07-22T00:00:00Z,1725.0,KR,KR-46
2016-08-22T00:00:00Z,1731.0,KR,KR-46
2016-09-22T00:00:00Z,1743.0,KR,KR-46
2016-10-22T00:00:00Z,1754.0,KR,KR-46
2016-11-22T00:00:00Z,1764.0,KR,KR-46
2016-12-22T00:00:00Z,1770.0,KR,KR-46
