timestamp,value,ISO,region
2008-01-22T00:00:00Z,0.0,PT,PT-10
2008-02-22T00:00:00Z,0.0,PT,PT-10
2008-03-22T00:00:00Z,0.0,PT,PT-10
2008-04-22T00:00:00Z,0.0,PT,PT-10
2008-05-22T00:00:00Z,0.0,PT,PT-10
2008-06-22T00:00:00Z,0.0,PT,PT-10
2008-07-22T00:00:00Z,0.0,PT,PT-10
2008-08-22T00:00:00Z,0.0,PT,PT-10
2008-09-22T00:00:00Z,0.0,PT,PT-10
2008-10-22T00:00:00Z,0.0,PT,PT-10
2008-11-22T00:00:00Z,0.0,PT,PT-10
2008-12-22T00:00:00Z,0.0,PT,PT-10
2009-01-22T00:00:00Z,0.0,PT,PT-10
2009-02-22T00:00:00Z,0.0,PT,PT-10
2009-03-22T00:00:00Z,0.0,PT,PT-10
2009-04-22T00:00:00Z,0.0,PT,PT-10
2009-05-22T00:00:00Z,0.0,PT,PT-10
2009-06-22T00:00:00Z,0.0,PT,PT-10
2009-07-22T00:00:00Z,0.0,PT,PT-10
2009-08-22T00:00:00Z,0.0,PT,PT-10
2009-09-22T00:00:00Z,0.0,PT,PT-10
2009-10-22T00:00:00Z,0.0,PT,PT-10
2009-11-22T00:00:00Z,0.0,PT,PT-10
2009-12-22T00:00:00Z,0.0,PT,PT-10
2010-01-22T00:00:00Z,0.0,PT,PT-10
2010-02-22T00:00:00Z,0.0,PT,PT-10
2010-03-22T00:00:00Z,0.0,PT,PT-10
2010-04-22T00:00:00Z,4192.44,PT,PT-10
2010-05-22T00:00:00Z,4192.44,PT,PT-10
2010-06-22T00:00:00Z,4192.44,PT,PT-10
2010-07-22T00:00:00Z,4414.17,PT,PT-10
2010-08-22T00:00:00Z,4414.17,PT,PT-10
2010-09-22T00:00:00Z,4414.17,PT,PT-10
2010-10-22T00:00:00Z,4414.17,PT,PT-10
2010-11-22T00:00:00Z,4414.17,PT,PT-10
2010-12-22T00:00:00Z,4497.98,PT,PT-10
2011-01-22T00:00:00Z,4497.98,PT,PT-10
2011-02-22T00:00:00Z,10061.09,PT,PT-10
2011-03-22T00:00:00Z,28351.61,PT,PT-10
2011-04-22T00:00:00Z,28351.61,PT,PT-10
2011-05-22T00:00:00Z,52146.84,PT,PT-10
2011-06-22T00:00:00Z,82739.1,PT,PT-10
2011-07-22T00:00:00Z,82739.1,PT,PT-10
2011-08-22T00:00:00Z,83257.31,PT,PT-10
2011-09-22T00:00:00Z,89075.59,PT,PT-10
2011-10-22T00:00:00Z,125213.29,PT,PT-10
2011-11-22T00:00:00Z,505528.06,PT,PT-10
2011-12-22T00:00:00Z,679393.5,PT,PT-10
2012-01-22T00:00:00Z,831598.58,PT,PT-10
2012-02-22T00:00:00Z,863281.29,PT,PT-10
2012-03-22T00:00:00Z,1049451.74,PT,PT-10
2012-04-22T00:00:00Z,1083866.45,PT,PT-10
2012-05-22T00:00:00Z,1107447.88,PT,PT-10
2012-06-22T00:00:00Z,1112604.97,PT,PT-10
2012-07-22T00:00:00Z,1124413.0,PT,PT-10
2012-08-22T00:00:00Z,1139381.77,PT,PT-10
2012-09-22T00:00:00Z,1163689.89,PT,PT-10
2012-10-22T00:00:00Z,1158615.16,PT,PT-10
2012-11-22T00:00:00Z,1159810.85,PT,PT-10
2012-12-22T00:00:00Z,1335304.39,PT,PT-10
2013-01-22T00:00:00Z,1345972.22,PT,PT-10
2013-02-22T00:00:00Z,1712634.66,PT,PT-10
2013-03-22T00:00:00Z,1963376.2,PT,PT-10
2013-04-22T00:00:00Z,2106004.64,PT,PT-10
2013-05-22T00:00:00Z,2246902.83,PT,PT-10
2013-06-22T00:00:00Z,2429133.99,PT,PT-10
2013-07-22T00:00:00Z,2531043.21,PT,PT-10
2013-08-22T00:00:00Z,2541159.35,PT,PT-10
2013-09-22T00:00:00Z,2573645.82,PT,PT-10
2013-10-22T00:00:00Z,2641436.88,PT,PT-10
2013-11-22T00:00:00Z,3111540.18,PT,PT-10
2013-12-22T00:00:00Z,3250873.14,PT,PT-10
2014-01-22T00:00:00Z,3411645.74,PT,PT-10
2014-02-22T00:00:00Z,3512126.27,PT,PT-10
2014-03-22T00:00:00Z,3578626.04,PT,PT-10
2014-04-22T00:00:00Z,3737948.19,PT,PT-10
2014-05-22T00:00:00Z,4410248.3,PT,PT-10
2014-06-22T00:00:00Z,4499931.26,PT,PT-10
2014-07-22T00:00:00Z,4695329.4,PT,PT-10
2014-08-22T00:00:00Z,4975757.79,PT,PT-10
2014-09-22T00:00:00Z,6229986.41,PT,PT-10
2014-10-22T00:00:00Z,6527912.0,PT,PT-10
2014-11-22T00:00:00Z,6528320.33,PT,PT-10
2014-12-22T00:00:00Z,6538583.6,PT,PT-10
2015-01-22T00:00:00Z,6607143.33,PT,PT-10
2015-02-22T00:00:00Z,6608423.82,PT,PT-10
2015-03-22T00:00:00Z,6654614.68,PT,PT-10
2015-04-22T00:00:00Z,6718393.03,PT,PT-10
2015-05-22T00:00:00Z,6849082.14,PT,PT-10
2015-06-22T00:00:00Z,7239289.1,PT,PT-10
2015-07-22T00:00:00Z,7804179.57,PT,PT-10
2015-08-22T00:00:00Z,8068244.77,PT,PT-10
2015-09-22T00:00:00Z,8088865.79,PT,PT-10
2015-10-22T00:00:00Z,8175143.66,PT,PT-10
2015-11-22T00:00:00Z,8239217.99,PT,PT-10
2015-12-22T00:00:00Z,8359310.8,PT,PT-10
2016-01-22T00:00:00Z,8360947.87,PT,PT-10
2016-02-22T00:00:00Z,8375442.75,PT,PT-10
2016-03-22T00:00:00Z,8392275.05,PT,PT-10
2016-04-22T00:00:00Z,8729706.05,PT,PT-10
2016-05-22T00:00:00Z,8857505.96,PT,PT-10
2016-06-22T00:00:00Z,9284509.97,PT,PT-10
2016-07-22T00:00:00Z,10022202.39,PT,PT-10
2016-08-22T00:00:00Z,10173961.28,PT,PT-10
2016-09-22T00:00:00Z,10287757.5,PT,PT-10
2016-10-22T00:00:00Z,10839017.98,PT,PT-10
2016-11-22T00:00:00Z,11038114.34,PT,PT-10
2016-12-22T00:00:00Z,11381073.66,PT,PT-10
2017-01-22T00:00:00Z,11710831.98,PT,PT-10
2017-02-22T00:00:00Z,11881025.71,PT,PT-10
2017-03-22T00:00:00Z,12289024.72,PT,PT-10
2017-04-22T00:00:00Z,12261476.69,PT,PT-10
2017-05-22T00:00:00Z,12260137.0,PT,PT-10
2017-06-22T00:00:00Z,12400242.41,PT,PT-10
2017-07-22T00:00:00Z,12823556.13,PT,PT-10
2017-08-22T00:00:00Z,12975591.0,PT,PT-10
2017-09-22T00:00:00Z,13576555.43,PT,PT-10
2017-10-22T00:00:00Z,13729705.97,PT,PT-10
2017-11-22T00:00:00Z,13793135.4,PT,PT-10
2017-12-22T00:00:00Z,13964468.47,PT,PT-10
2018-01-22T00:00:00Z,14732347.57,PT,PT-10
2018-02-22T00:00:00Z,14163427.82,PT,PT-10
2018-03-22T00:00:00Z,14374007.39,PT,PT-10
2018-04-22T00:00:00Z,14692634.07,PT,PT-10
2018-05-22T00:00:00Z,14961387.9,PT,PT-10
2018-06-22T00:00:00Z,15076227.98,PT,PT-10
2018-07-22T00:00:00Z,15152897.86,PT,PT-10
2018-08-22T00:00:00Z,15193858.18,PT,PT-10
2018-09-22T00:00:00Z,15348489.1,PT,PT-10
2018-10-22T00:00:00Z,15444961.25,PT,PT-10
2018-11-22T00:00:00Z,15480019.24,PT,PT-10
2018-12-22T00:00:00Z,15708264.07,PT,PT-10
2019-01-22T00:00:00Z,15811382.19,PT,PT-10
2019-02-22T00:00:00Z,15940001.71,PT,PT-10
2019-03-22T00:00:00Z,16044898.99,PT,PT-10
2019-04-22T00:00:00Z,16084398.64,PT,PT-10
2019-05-22T00:00:00Z,16144225.02,PT,PT-10
2019-06-22T00:00:00Z,16436087.45,PT,PT-10
2019-07-22T00:00:00Z,16653403.6,PT,PT-10
2019-08-22T00:00:00Z,16729905.51,PT,PT-10
2019-09-22T00:00:00Z,16766988.55,PT,PT-10
2019-10-22T00:00:00Z,16792073.54,PT,PT-10
2019-11-22T00:00:00Z,16662725.56,PT,PT-10
2019-12-22T00:00:00Z,16637065.43,PT,PT-10
2020-01-22T00:00:00Z,16643671.15,PT,PT-10
2020-02-22T00:00:00Z,16815627.1,PT,PT-10
2020-03-22T00:00:00Z,17132883.49,PT,PT-10
2020-04-22T00:00:00Z,17238906.44,PT,PT-10
2020-05-22T00:00:00Z,17516000.43,PT,PT-10
2020-06-22T00:00:00Z,17559952.35,PT,PT-10
2020-07-22T00:00:00Z,17677798.88,PT,PT-10
2020-08-22T00:00:00Z,17746558.17,PT,PT-10
2020-09-22T00:00:00Z,17816267.28,PT,PT-10
2020-10-22T00:00:00Z,17875954.64,PT,PT-10
2020-11-22T00:00:00Z,17949870.6,PT,PT-10
2020-12-22T00:00:00Z,17951128.81,PT,PT-10
2021-01-22T00:00:00Z,18096822.23,PT,PT-10
2021-02-22T00:00:00Z,18266939.8,PT,PT-10
2021-03-22T00:00:00Z,18324586.46,PT,PT-10
2021-04-22T00:00:00Z,18446830.32,PT,PT-10
2021-05-22T00:00:00Z,18597212.01,PT,PT-10
2021-06-22T00:00:00Z,18625655.21,PT,PT-10
2021-07-22T00:00:00Z,18725492.44,PT,PT-10
2021-08-22T00:00:00Z,18738791.69,PT,PT-10
2021-09-22T00:00:00Z,18794105.4,PT,PT-10
2021-10-22T00:00:00Z,18760825.0,PT,PT-10
2021-11-22T00:00:00Z,18723097.58,PT,PT-10
2021-12-22T00:00:00Z,18693786.34,PT,PT-10
2022-01-22T00:00:00Z,18692932.94,PT,PT-10
2022-02-22T00:00:00Z,18671064.58,PT,PT-10
2022-03-22T00:00:00Z,18681294.45,PT,PT-10
2022-04-22T00:00:00Z,19054138.36,PT,PT-10
2022-05-22T00:00:00Z,19096456.73,PT,PT-10
2022-06-22T00:00:00Z,19177648.29,PT,PT-10
2022-07-22T00:00:00Z,19204531.36,PT,PT-10
2022-08-22T00:00:00Z,19210028.82,PT,PT-10
2022-09-22T00:00:00Z,19232766.45,PT,PT-10
2022-10-22T00:00:00Z,19266616.7,PT,PT-10
2022-11-22T00:00:00Z,19290299.41,PT,PT-10
2022-12-22T00:00:00Z,19372079.15,PT,PT-10
2023-01-22T00:00:00Z,19396663.65,PT,PT-10
2023-02-22T00:00:00Z,19386971.91,PT,PT-10
2023-03-22T00:00:00Z,19386399.18,PT,PT-10
2023-04-22T00:00:00Z,19440265.72,PT,PT-10
2023-05-22T00:00:00Z,19477496.75,PT,PT-10
2023-06-22T00:00:00Z,19491305.75,PT,PT-10
2023-07-22T00:00:00Z,19577580.42,PT,PT-10
2023-08-22T00:00:00Z,19627803.93,PT,PT-10
2023-09-22T00:00:00Z,19674835.3,PT,PT-10
2023-10-22T00:00:00Z,19704639.15,PT,PT-10
2023-11-22T00:00:00Z,19816238.11,PT,PT-10
2023-12-22T00:00:00Z,19839364.2,PT,PT-10
2024-01-22T00:00:00Z,19895505.27,PT,PT-10
2024-02-22T00:00:00Z,19907172.78,PT,PT-10
2024-03-22T00:00:00Z,19903961.35,PT,PT-10
2024-04-22T00:00:00Z,19946798.11,PT,PT-10
2024-05-22T00:00:00Z,19957853.95,PT,PT-10
2024-06-22T00:00:00Z,20059759.53,PT,PT-10
2024-07-22T00:00:00Z,20075952.96,PT,PT-10
2024-08-22T00:00:00Z,20138015.8,PT,PT-10
2024-09-22T00:00:00Z,20159850.33,PT,PT-10
2024-10-22T00:00:00Z,20174546.2,PT,PT-10
