timestamp,value,ISO,region
2008-01-22T00:00:00Z,371859.05,IE,IE-D
2008-02-22T00:00:00Z,572458.16,IE,IE-D
2008-03-22T00:00:00Z,591618.06,IE,IE-D
2008-04-22T00:00:00Z,1185054.04,IE,IE-D
2008-05-22T00:00:00Z,1198718.83,IE,IE-D
2008-06-22T00:00:00Z,1200255.46,IE,IE-D
2008-07-22T00:00:00Z,1342068.85,IE,IE-D
2008-08-22T00:00:00Z,1442992.15,IE,IE-D
2008-09-22T00:00:00Z,1663409.41,IE,IE-D
2008-10-22T00:00:00Z,1885001.08,IE,IE-D
2008-11-22T00:00:00Z,2093939.25,IE,IE-D
2008-12-22T00:00:00Z,2094676.98,IE,IE-D
2009-01-22T00:00:00Z,2114990.59,IE,IE-D
2009-02-22T00:00:00Z,2299829.69,IE,IE-D
2009-03-22T00:00:00Z,2333830.44,IE,IE-D
2009-04-22T00:00:00Z,2465442.23,IE,IE-D
2009-05-22T00:00:00Z,2592114.23,IE,IE-D
2009-06-22T00:00:00Z,2607063.22,IE,IE-D
2009-07-22T00:00:00Z,4427050.75,IE,IE-D
2009-08-22T00:00:00Z,4638751.71,IE,IE-D
2009-09-22T00:00:00Z,4771184.14,IE,IE-D
2009-10-22T00:00:00Z,5402056.4,IE,IE-D
2009-11-22T00:00:00Z,5619432.39,IE,IE-D
2009-12-22T00:00:00Z,5691366.0,IE,IE-D
2010-01-22T00:00:00Z,5959346.28,IE,IE-D
2010-02-22T00:00:00Z,6936042.96,IE,IE-D
2010-03-22T00:00:00Z,7480532.08,IE,IE-D
2010-04-22T00:00:00Z,8088288.65,IE,IE-D
2010-05-22T00:00:00Z,8431313.34,IE,IE-D
2010-06-22T00:00:00Z,8558816.46,IE,IE-D
2010-07-22T00:00:00Z,9099588.83,IE,IE-D
2010-08-22T00:00:00Z,9608553.03,IE,IE-D
2010-09-22T00:00:00Z,9780970.81,IE,IE-D
2010-10-22T00:00:00Z,10241936.9,IE,IE-D
2010-11-22T00:00:00Z,10716926.59,IE,IE-D
2010-12-22T00:00:00Z,11005234.73,IE,IE-D
2011-01-22T00:00:00Z,11098798.16,IE,IE-D
2011-02-22T00:00:00Z,11243922.12,IE,IE-D
2011-03-22T00:00:00Z,11484957.44,IE,IE-D
2011-04-22T00:00:00Z,11861806.54,IE,IE-D
2011-05-22T00:00:00Z,12080037.47,IE,IE-D
2011-06-22T00:00:00Z,12156068.02,IE,IE-D
2011-07-22T00:00:00Z,12303883.68,IE,IE-D
2011-08-22T00:00:00Z,12680749.9,IE,IE-D
2011-09-22T00:00:00Z,12806669.8,IE,IE-D
2011-10-22T00:00:00Z,12994439.71,IE,IE-D
2011-11-22T00:00:00Z,13139877.38,IE,IE-D
2011-12-22T00:00:00Z,13255892.23,IE,IE-D
2012-01-22T00:00:00Z,13387273.81,IE,IE-D
2012-02-22T00:00:00Z,13454482.42,IE,IE-D
2012-03-22T00:00:00Z,13610251.15,IE,IE-D
2012-04-22T00:00:00Z,13730083.16,IE,IE-D
2012-05-22T00:00:00Z,13781829.89,IE,IE-D
2012-06-22T00:00:00Z,13806835.77,IE,IE-D
2012-07-22T00:00:00Z,13812014.05,IE,IE-D
2012-08-22T00:00:00Z,13877776.85,IE,IE-D
2012-09-22T00:00:00Z,14005951.07,IE,IE-D
2012-10-22T00:00:00Z,14176796.45,IE,IE-D
2012-11-22T00:00:00Z,14289379.13,IE,IE-D
2012-12-22T00:00:00Z,14391226.68,IE,IE-D
2013-01-22T00:00:00Z,14606722.58,IE,IE-D
2013-02-22T00:00:00Z,14623895.14,IE,IE-D
2013-03-22T00:00:00Z,14703043.87,IE,IE-D
2013-04-22T00:00:00Z,14930220.39,IE,IE-D
2013-05-22T00:00:00Z,14934211.91,IE,IE-D
2013-06-22T00:00:00Z,15016290.68,IE,IE-D
2013-07-22T00:00:00Z,16325983.31,IE,IE-D
2013-08-22T00:00:00Z,16895347.25,IE,IE-D
2013-09-22T00:00:00Z,17078800.35,IE,IE-D
2013-10-22T00:00:00Z,17338282.73,IE,IE-D
2013-11-22T00:00:00Z,17409547.82,IE,IE-D
2013-12-22T00:00:00Z,17608315.64,IE,IE-D
2014-01-22T00:00:00Z,18204372.95,IE,IE-D
2014-02-22T00:00:00Z,18543363.96,IE,IE-D
2014-03-22T00:00:00Z,18958345.16,IE,IE-D
2014-04-22T00:00:00Z,19208347.94,IE,IE-D
2014-05-22T00:00:00Z,19469988.53,IE,IE-D
2014-06-22T00:00:00Z,19885021.57,IE,IE-D
2014-07-22T00:00:00Z,20275404.23,IE,IE-D
2014-08-22T00:00:00Z,20557660.11,IE,IE-D
2014-09-22T00:00:00Z,20730092.81,IE,IE-D
2014-10-22T00:00:00Z,20907787.5,IE,IE-D
2014-11-22T00:00:00Z,21138470.09,IE,IE-D
2014-12-22T00:00:00Z,21412399.05,IE,IE-D
2015-01-22T00:00:00Z,21730439.33,IE,IE-D
2015-02-22T00:00:00Z,21934905.09,IE,IE-D
